BASKET_NUM                      ,HSHD_NUM        ,PURCHASE_,PRODUCT_NUM                     ,     SPEND,     UNITS,STORE_R,  WEEK_NUM,YEAR
10389,3993,09-NOV-18,3787175,1.89,1,WEST   ,44,2018
51173,3111,11-OCT-19,5229522,2.29,1,SOUTH  ,40,2019
22712,1836,17-FEB-19,657035,3.59,1,SOUTH  ,7,2019
51971,1080,17-OCT-19,94635,1.49,1,EAST   ,41,2019
26307,789,20-MAR-19,975007,3.19,1,CENTRAL,11,2019
47149,4293,06-SEP-19,97796,4.29,1,SOUTH  ,35,2019
64611,982,31-JAN-20,3740436,1.29,1,EAST   ,4,2020
36142,1082,08-JUN-19,986030,1.69,1,EAST   ,22,2019
31339,3635,29-APR-19,7062791,8.99,1,SOUTH  ,17,2019
30258,4857,21-APR-19,760635,1.99,1,CENTRAL,16,2019
49073,2022,23-SEP-19,668148,3.39,1,SOUTH  ,38,2019
55701,4974,17-NOV-19,6374693,4.99,1,CENTRAL,46,2019
48265,4457,15-SEP-19,84666,1.59,1,SOUTH  ,37,2019
53569,4218,30-OCT-19,4950060,4.17,3,EAST   ,43,2019
60871,2531,27-DEC-19,98224,4.29,1,WEST   ,51,2019
39123,845,01-JUL-19,708387,1.25,1,EAST   ,26,2019
37682,651,20-JUN-19,88715,1.09,1,CENTRAL,24,2019
19647,3758,23-JAN-19,9087,0.23,1,CENTRAL,3,2019
29704,4293,17-APR-19,6288901,2.89,1,SOUTH  ,15,2019
15815,1241,22-DEC-18,5381493,2.29,1,EAST   ,50,2018
80489,801,29-JUN-20,897316,3.87,3,CENTRAL,26,2020
42297,2291,28-JUL-19,5677601,3.95,1,SOUTH  ,30,2019
71374,3445,30-MAR-20,6439955,1.77,1,SOUTH  ,13,2020
36070,4183,06-JUN-19,6602135,3.99,1,WEST   ,22,2019
13556,4603,04-DEC-18,6071796,3.49,1,WEST   ,48,2018
41958,839,25-JUL-19,4095784,3.19,1,EAST   ,29,2019
50258,2436,03-OCT-19,6988902,3.89,1,WEST   ,39,2019
8232,839,22-OCT-18,68366,6.0,4,EAST   ,42,2018
50546,3014,06-OCT-19,894020,5.0,2,SOUTH  ,40,2019
50331,3969,03-OCT-19,6936791,4.32,1,SOUTH  ,39,2019
58290,1121,08-DEC-19,709734,0.0,1,EAST   ,49,2019
30687,2780,24-APR-19,100944,6.58,2,WEST   ,16,2019
15308,4405,19-DEC-18,4950888,3.49,1,EAST   ,50,2018
52036,3111,18-OCT-19,7003528,2.5,2,SOUTH  ,41,2019
50395,1195,04-OCT-19,761719,1.18,2,EAST   ,39,2019
23697,4778,24-FEB-19,6843613,1.67,1,WEST   ,8,2019
14578,3060,12-DEC-18,84844,0.89,1,SOUTH  ,49,2018
35852,655,04-JUN-19,5525125,2.5,1,CENTRAL,22,2019
36131,525,07-JUN-19,494088,0.99,1,CENTRAL,22,2019
79240,1195,18-JUN-20,730207,5.29,1,EAST   ,24,2020
74378,4458,30-APR-20,788216,7.98,2,SOUTH  ,17,2020
39217,4857,03-JUL-19,543808,2.0,2,CENTRAL,26,2019
42131,117,26-JUL-19,4939874,1.78,1,EAST   ,29,2019
24420,1885,03-MAR-19,6574961,3.0,1,SOUTH  ,9,2019
25226,2150,10-MAR-19,68097,3.0,3,EAST   ,10,2019
11604,1924,18-NOV-18,1336271,6.29,1,SOUTH  ,46,2018
18710,136,15-JAN-19,773485,5.0,2,EAST   ,2,2019
33056,3809,13-MAY-19,3167778,4.49,1,CENTRAL,19,2019
83983,2022,02-AUG-20,6072185,3.49,1,SOUTH  ,31,2020
81673,3243,12-JUL-20,1088383,3.99,1,SOUTH  ,28,2020
55851,2371,18-NOV-19,7007156,9.99,1,WEST   ,46,2019
76103,2453,17-MAY-20,8899,1.25,1,WEST   ,20,2020
38628,210,28-JUN-19,78098,4.99,1,EAST   ,25,2019
77477,4498,30-MAY-20,85355,1.39,1,WEST   ,21,2020
72640,4293,11-APR-20,266686,1.58,2,SOUTH  ,14,2020
11751,1795,19-NOV-18,442040,1.99,1,WEST   ,46,2018
23940,2780,28-FEB-19,77088,8.99,1,WEST   ,8,2019
12438,3758,25-NOV-18,321306,1.99,1,CENTRAL,47,2018
24301,2844,02-MAR-19,1338661,12.57,1,CENTRAL,8,2019
56696,1034,25-NOV-19,6836326,1.0,1,EAST   ,47,2019
7405,815,16-OCT-18,652791,7.99,1,CENTRAL,41,2018
55897,4879,18-NOV-19,100420,3.98,2,CENTRAL,46,2019
83609,3111,29-JUL-20,97339,1.0,2,SOUTH  ,30,2020
32272,2629,06-MAY-19,9027,2.49,1,WEST   ,18,2019
58204,991,07-DEC-19,607572,2.12,1,EAST   ,48,2019
69743,1290,15-MAR-20,88790,2.34,6,CENTRAL,11,2020
42976,3635,03-AUG-19,5620044,6.99,1,SOUTH  ,30,2019
64305,1448,29-JAN-20,306360,4.41,3,SOUTH  ,4,2020
27567,1441,30-MAR-19,6993285,1.99,1,WEST   ,12,2019
10251,453,07-NOV-18,4442567,2.99,1,EAST   ,44,2018
54991,4293,11-NOV-19,6761842,6.0,1,SOUTH  ,45,2019
78703,3418,11-JUN-20,8512,0.36,1,SOUTH  ,23,2020
70643,1618,22-MAR-20,2286677,1.99,1,WEST   ,12,2020
84562,1797,07-AUG-20,88717,1.99,1,CENTRAL,31,2020
8059,1990,21-OCT-18,6501257,8.99,1,CENTRAL,42,2018
5482,1195,30-SEP-18,416651,2.69,1,EAST   ,39,2018
38003,1699,23-JUN-19,5840989,19.66,1,EAST   ,25,2019
4264,1034,20-SEP-18,5391093,1.49,1,EAST   ,37,2018
51997,2232,17-OCT-19,8503,0.66,2,CENTRAL,41,2019
28300,3398,05-APR-19,5637218,1.99,1,SOUTH  ,13,2019
67058,117,22-FEB-20,6822056,3.24,1,EAST   ,7,2020
36610,3467,11-JUN-19,89179,1.5,1,SOUTH  ,23,2019
77053,2150,26-MAY-20,1135551,10.99,1,EAST   ,21,2020
56654,4713,24-NOV-19,641028,1.99,1,SOUTH  ,47,2019
83598,4766,29-JUL-20,97584,1.39,1,WEST   ,30,2020
31692,2143,02-MAY-19,2803641,5.38,2,EAST   ,17,2019
12510,1020,26-NOV-18,6757537,4.37,1,EAST   ,47,2018
47444,4183,09-SEP-19,97335,0.75,1,WEST   ,36,2019
68635,4458,06-MAR-20,87669,2.99,1,SOUTH  ,9,2020
31785,651,03-MAY-19,97707,6.89,1,CENTRAL,17,2019
27259,3940,28-MAR-19,385965,3.49,1,EAST   ,12,2019
6214,1433,06-OCT-18,4664695,1.99,1,WEST   ,39,2018
37041,4740,15-JUN-19,6588137,3.58,2,SOUTH  ,23,2019
52141,3820,18-OCT-19,368986,1.99,1,CENTRAL,41,2019
23495,3314,24-FEB-19,102756,8.99,1,SOUTH  ,8,2019
16742,1647,29-DEC-18,693193,3.49,1,WEST   ,51,2018
47864,453,12-SEP-19,7207069,7.99,1,EAST   ,36,2019
42103,1290,27-JUL-19,916341,3.49,1,CENTRAL,29,2019
46468,845,31-AUG-19,99166,1.0,1,EAST   ,34,2019
5511,1082,30-SEP-18,84666,1.29,1,EAST   ,39,2018
68159,2638,02-MAR-20,8642,0.77,1,WEST   ,9,2020
12462,2175,25-NOV-18,4967420,2.79,1,WEST   ,47,2018
10656,3496,10-NOV-18,77933,3.99,1,SOUTH  ,44,2018
70072,3398,17-MAR-20,101651,1.99,1,SOUTH  ,11,2020
79586,4126,20-JUN-20,74266,6.99,1,CENTRAL,24,2020
6991,4878,13-OCT-18,974714,1.79,1,EAST   ,40,2018
74153,1949,28-APR-20,1442458,4.49,1,WEST   ,17,2020
60598,1082,26-DEC-19,72144,1.0,1,EAST   ,51,2019
43310,2575,06-AUG-19,146728,2.0,1,WEST   ,31,2019
20493,4607,30-JAN-19,5907403,2.99,1,WEST   ,4,2019
11190,1082,15-NOV-18,4950646,1.0,1,EAST   ,45,2018
77873,1080,03-JUN-20,8831,1.88,1,EAST   ,22,2020
76807,2512,24-MAY-20,524733,1.59,1,WEST   ,21,2020
70419,3474,21-MAR-20,6853704,1.99,1,SOUTH  ,11,2020
45745,4878,25-AUG-19,95120,2.29,1,EAST   ,34,2019
88,3551,17-AUG-18,8448,0.98,1,SOUTH  ,32,2018
39136,2150,01-JUL-19,273511,2.5,1,EAST   ,26,2019
54578,3635,07-NOV-19,6161389,1.39,1,SOUTH  ,44,2019
32922,2375,12-MAY-19,9276,0.59,1,WEST   ,19,2019
21745,1470,09-FEB-19,4044114,1.37,1,CENTRAL,5,2019
23909,1265,27-FEB-19,5521469,2.99,1,EAST   ,8,2019
79016,2022,15-JUN-20,4377934,56.98,2,SOUTH  ,24,2020
751,986,23-AUG-18,4011364,3.29,1,EAST   ,33,2018
6225,2433,06-OCT-18,5780300,1.99,1,WEST   ,39,2018
12195,438,23-NOV-18,725531,3.58,2,CENTRAL,46,2018
76493,4085,21-MAY-20,190208,2.5,2,CENTRAL,20,2020
38803,3214,29-JUN-19,442186,0.69,1,SOUTH  ,25,2019
7202,3603,14-OCT-18,321636,1.0,1,SOUTH  ,41,2018
7039,4372,12-OCT-18,1088467,4.99,1,CENTRAL,40,2018
84610,4857,08-AUG-20,6260552,5.73,1,CENTRAL,31,2020
60392,2375,24-DEC-19,767423,1.3,2,WEST   ,51,2019
911,789,24-AUG-18,6734854,2.99,1,CENTRAL,33,2018
34922,1904,27-MAY-19,74781,2.99,1,EAST   ,21,2019
42762,1404,01-AUG-19,6218287,1.25,1,SOUTH  ,30,2019
38833,3014,29-JUN-19,72528,1.39,1,SOUTH  ,25,2019
475,1492,20-AUG-18,891624,1.99,1,EAST   ,33,2018
49048,2541,22-SEP-19,93161,2.49,1,WEST   ,38,2019
9958,2320,04-NOV-18,452938,1.0,1,WEST   ,44,2018
21680,4264,09-FEB-19,87592,3.76,2,EAST   ,5,2019
47836,3895,12-SEP-19,87349,1.69,1,SOUTH  ,36,2019
55585,1270,15-NOV-19,601529,3.99,1,CENTRAL,45,2019
16341,514,27-DEC-18,715143,2.99,1,CENTRAL,51,2018
62294,4065,10-JAN-20,4315099,1.99,1,EAST   ,1,2020
84435,4458,06-AUG-20,1031826,4.99,1,SOUTH  ,31,2020
56501,4498,23-NOV-19,143992,2.29,1,WEST   ,46,2019
71627,642,01-APR-20,6374397,4.99,1,CENTRAL,13,2020
7682,514,18-OCT-18,6519448,2.99,1,CENTRAL,41,2018
67831,1446,28-FEB-20,365528,2.99,1,SOUTH  ,8,2020
33492,2512,17-MAY-19,4726442,1.58,2,WEST   ,19,2019
60564,4372,27-DEC-19,86345,2.5,1,CENTRAL,51,2019
31380,3809,30-APR-19,6381547,0.89,1,CENTRAL,17,2019
48380,2990,16-SEP-19,441601,4.49,1,CENTRAL,37,2019
38952,1102,30-JUN-19,6438280,4.49,1,EAST   ,26,2019
83446,1836,27-JUL-20,89390,1.18,2,SOUTH  ,30,2020
83223,4366,25-JUL-20,7103918,3.99,1,CENTRAL,29,2020
30036,1265,19-APR-19,2903193,4.99,1,EAST   ,15,2019
76867,3964,24-MAY-20,1056825,1.89,1,WEST   ,21,2020
25744,2707,15-MAR-19,144185,2.0,1,EAST   ,10,2019
15836,3840,22-DEC-18,953642,1.99,1,EAST   ,50,2018
53389,1404,28-OCT-19,1028884,7.47,3,SOUTH  ,43,2019
40759,3523,15-JUL-19,8653,1.12,1,SOUTH  ,28,2019
51386,2260,12-OCT-19,2938476,15.99,1,WEST   ,40,2019
36237,2022,07-JUN-19,4321437,1.99,1,SOUTH  ,22,2019
43740,1034,09-AUG-19,777771,2.0,2,EAST   ,31,2019
79639,845,21-JUN-20,77072,5.0,1,EAST   ,25,2020
64836,4420,02-FEB-20,6292187,6.29,1,EAST   ,5,2020
79705,4405,21-JUN-20,5449932,3.99,1,EAST   ,25,2020
1113,4778,26-AUG-18,8485,1.58,1,WEST   ,34,2018
51714,183,15-OCT-19,6929035,3.99,1,EAST   ,41,2019
80121,1652,26-JUN-20,100949,3.99,1,CENTRAL,25,2020
54545,4614,08-NOV-19,6975210,2.38,1,WEST   ,44,2019
20948,4065,02-FEB-19,277345,2.99,1,EAST   ,4,2019
2941,632,10-SEP-18,86147,1.99,1,CENTRAL,36,2018
40362,815,12-JUL-19,3956268,4.99,1,CENTRAL,27,2019
37611,3809,19-JUN-19,8263,2.5,1,CENTRAL,24,2019
59669,2442,20-DEC-19,6193454,1.49,1,WEST   ,50,2019
56355,2244,22-NOV-19,7211493,7.49,1,CENTRAL,46,2019
15548,2745,21-DEC-18,6747342,5.0,2,WEST   ,50,2018
55330,1245,13-NOV-19,4999394,7.99,1,EAST   ,45,2019
8417,4836,24-OCT-18,6452529,5.97,1,SOUTH  ,42,2018
69425,1567,12-MAR-20,99645,1.59,1,WEST   ,10,2020
20165,1080,27-JAN-19,72016,1.99,1,EAST   ,4,2019
67175,4458,22-FEB-20,4004061,4.58,2,SOUTH  ,7,2020
53608,1437,30-OCT-19,6719194,6.98,1,WEST   ,43,2019
16995,3523,31-DEC-18,1091450,1.76,2,SOUTH  ,52,2018
37535,1885,19-JUN-19,546172,4.99,1,SOUTH  ,24,2019
22011,3811,11-FEB-19,392729,0.99,1,SOUTH  ,6,2019
75319,3496,09-MAY-20,5107274,1.88,1,SOUTH  ,18,2020
16036,1082,23-DEC-18,94305,0.79,1,EAST   ,51,2018
38456,1290,26-JUN-19,747092,3.49,1,CENTRAL,25,2019
57449,308,01-DEC-19,767397,0.6,1,EAST   ,48,2019
9802,3486,04-NOV-18,98469,1.9,1,SOUTH  ,44,2018
85113,2200,13-AUG-20,8487,1.0,2,WEST   ,32,2020
65623,4745,09-FEB-20,894294,0.39,1,WEST   ,6,2020
33167,4057,14-MAY-19,97545,5.79,1,EAST   ,19,2019
60622,159,26-DEC-19,3143279,8.99,1,EAST   ,51,2019
5391,815,30-SEP-18,847496,2.0,2,CENTRAL,39,2018
85133,401,13-AUG-20,321322,1.99,1,CENTRAL,32,2020
76372,986,19-MAY-20,102549,5.0,2,EAST   ,20,2020
84717,1885,09-AUG-20,147514,0.99,1,SOUTH  ,32,2020
28405,4420,07-APR-19,1138312,1.0,1,EAST   ,14,2019
25144,2375,10-MAR-19,992012,2.99,1,WEST   ,10,2019
29809,242,17-APR-19,4772847,1.99,1,EAST   ,15,2019
3747,151,16-SEP-18,6664050,4.99,1,EAST   ,37,2018
58332,1532,08-DEC-19,761846,10.36,10,WEST   ,49,2019
72378,2756,10-APR-20,8492,0.7,1,CENTRAL,14,2020
9075,991,29-OCT-18,3670162,2.25,1,EAST   ,43,2018
36199,2420,08-JUN-19,5853209,5.99,1,WEST   ,22,2019
40922,4011,16-JUL-19,761848,0.88,1,SOUTH  ,28,2019
14508,2004,12-DEC-18,6421860,3.29,1,EAST   ,49,2018
48152,2986,14-SEP-19,7117220,2.99,1,SOUTH  ,36,2019
16595,845,29-DEC-18,100944,2.99,1,EAST   ,51,2018
20672,514,31-JAN-19,8478,1.38,2,CENTRAL,4,2019
16292,3030,26-DEC-18,986053,3.5,1,SOUTH  ,51,2018
12533,1205,26-NOV-18,974751,6.0,6,EAST   ,47,2018
33456,438,17-MAY-19,7112628,5.99,1,CENTRAL,19,2019
796,3214,23-AUG-18,385965,3.0,1,SOUTH  ,33,2018
62400,1241,10-JAN-20,7592,0.78,1,EAST   ,1,2020
81975,1265,13-JUL-20,4625390,1.75,1,EAST   ,28,2020
464,60,20-AUG-18,6489719,7.79,1,EAST   ,33,2018
12535,2652,26-NOV-18,5150354,2.0,6,WEST   ,47,2018
84345,1015,06-AUG-20,1066052,1.49,1,EAST   ,31,2020
74878,4745,05-MAY-20,5354427,10.99,1,WEST   ,18,2020
71335,808,29-MAR-20,92767,1.99,1,CENTRAL,13,2020
83992,3893,02-AUG-20,6415003,7.34,2,SOUTH  ,31,2020
19063,3014,18-JAN-19,366273,3.49,1,SOUTH  ,2,2019
49261,2780,23-SEP-19,84677,1.99,1,WEST   ,38,2019
56261,3551,22-NOV-19,4718690,2.99,1,SOUTH  ,46,2019
69799,3014,15-MAR-20,88219,6.49,1,SOUTH  ,11,2020
76285,184,19-MAY-20,726597,5.29,1,EAST   ,20,2020
66700,3418,18-FEB-20,8518,0.41,1,SOUTH  ,7,2020
50754,117,07-OCT-19,4004932,6.49,1,EAST   ,40,2019
84343,1102,06-AUG-20,100949,5.98,2,EAST   ,31,2020
35053,3267,28-MAY-19,1091412,2.75,1,EAST   ,21,2019
17823,151,07-JAN-19,72010,1.99,1,EAST   ,1,2019
85126,3014,13-AUG-20,90116,0.49,1,SOUTH  ,32,2020
20684,3672,31-JAN-19,5102091,4.99,1,EAST   ,4,2019
36885,438,13-JUN-19,248794,14.49,1,CENTRAL,23,2019
82865,4603,22-JUL-20,6542294,3.89,1,WEST   ,29,2020
68714,2211,07-MAR-20,7042197,1.49,1,WEST   ,9,2020
79657,3247,21-JUN-20,6553332,1.8,2,SOUTH  ,25,2020
27787,1308,02-APR-19,839662,3.49,1,SOUTH  ,13,2019
34909,815,27-MAY-19,6927240,8.98,2,CENTRAL,21,2019
46487,2745,31-AUG-19,6193418,3.99,1,WEST   ,34,2019
44515,3635,15-AUG-19,5230310,1.99,1,SOUTH  ,32,2019
15826,2291,21-DEC-18,6996023,9.99,1,SOUTH  ,50,2018
52311,1034,20-OCT-19,8493,0.39,1,EAST   ,42,2019
30219,2507,20-APR-19,6441321,1.69,1,WEST   ,15,2019
57805,4085,04-DEC-19,6712647,2.99,1,CENTRAL,48,2019
76292,692,19-MAY-20,84775,1.69,1,CENTRAL,20,2020
5341,1949,29-SEP-18,5752893,5.98,2,WEST   ,38,2018
50285,2442,03-OCT-19,315735,2.5,2,WEST   ,39,2019
18799,605,15-JAN-19,965270,1.0,2,CENTRAL,2,2019
52594,2638,22-OCT-19,5918733,1.99,1,WEST   ,42,2019
49709,2652,27-SEP-19,2267712,1.09,1,WEST   ,38,2019
50426,4857,04-OCT-19,6822731,1.99,1,CENTRAL,39,2019
22545,3243,15-FEB-19,385965,2.49,1,SOUTH  ,6,2019
76933,4218,25-MAY-20,89407,3.99,1,EAST   ,21,2020
54855,590,10-NOV-19,930704,5.98,2,CENTRAL,45,2019
72084,764,06-APR-20,6464882,3.39,1,CENTRAL,14,2020
46231,2442,30-AUG-19,4208817,6.0,2,WEST   ,34,2019
39529,3267,06-JUL-19,709734,1.25,1,SOUTH  ,26,2019
64559,3105,31-JAN-20,750086,3.79,1,SOUTH  ,4,2020
33615,2379,17-MAY-19,2522163,3.49,1,WEST   ,19,2019
78241,1631,07-JUN-20,4751897,1.0,1,WEST   ,23,2020
10763,1729,12-NOV-18,88715,0.88,1,CENTRAL,45,2018
29304,1195,14-APR-19,787876,6.29,1,EAST   ,15,2019
37054,2507,14-JUN-19,7022576,1.99,1,WEST   ,23,2019
43938,2629,10-AUG-19,7065497,20.99,1,WEST   ,31,2019
46906,4778,04-SEP-19,750010,3.19,2,WEST   ,35,2019
71915,4126,04-APR-20,5562351,3.99,1,CENTRAL,13,2020
63909,1015,24-JAN-20,321329,1.25,1,EAST   ,3,2020
78548,2504,10-JUN-20,73249,3.19,1,WEST   ,23,2020
69899,3758,16-MAR-20,6442883,5.98,2,SOUTH  ,11,2020
25900,2420,16-MAR-19,1412183,6.85,1,WEST   ,10,2019
17343,2433,03-JAN-19,442202,1.49,1,WEST   ,52,2019
30174,1990,20-APR-19,33697,4.35,1,CENTRAL,15,2019
58161,117,07-DEC-19,5253972,9.99,1,EAST   ,48,2019
26714,3014,23-MAR-19,4740632,3.89,1,SOUTH  ,11,2019
16507,2435,28-DEC-18,84812,1.79,1,WEST   ,51,2018
72642,3785,11-APR-20,99856,0.79,1,EAST   ,14,2020
56282,4568,21-NOV-19,7059216,41.99,1,EAST   ,46,2019
75706,1885,13-MAY-20,72265,5.29,1,SOUTH  ,19,2020
72220,54,07-APR-20,6452467,1.99,1,EAST   ,14,2020
63486,764,21-JAN-20,3792591,1.49,1,CENTRAL,3,2020
46453,4293,31-AUG-19,784914,3.69,1,SOUTH  ,34,2019
77954,2433,04-JUN-20,97584,1.89,1,WEST   ,22,2020
61135,2638,31-DEC-19,7099538,6.99,1,WEST   ,52,2019
70586,815,21-MAR-20,2901506,4.49,1,CENTRAL,11,2020
31251,2264,29-APR-19,88715,0.99,1,SOUTH  ,17,2019
13882,1433,06-DEC-18,73931,5.99,1,WEST   ,48,2018
67688,1245,27-FEB-20,5619870,5.39,1,EAST   ,8,2020
29202,1265,13-APR-19,1135880,4.58,2,EAST   ,14,2019
82989,839,23-JUL-20,8436,0.48,1,EAST   ,29,2020
39040,2175,01-JUL-19,87591,1.67,1,WEST   ,26,2019
64041,1526,26-JAN-20,100870,2.38,2,CENTRAL,4,2020
46729,4420,02-SEP-19,5290847,4.33,1,EAST   ,35,2019
37997,2990,22-JUN-19,3670263,2.29,1,CENTRAL,24,2019
8833,4809,27-OCT-18,6856849,2.99,1,CENTRAL,42,2018
78277,4405,08-JUN-20,7315982,4.99,1,EAST   ,23,2020
31205,1861,28-APR-19,9121,0.9,1,CENTRAL,17,2019
6907,3496,12-OCT-18,98693,1.49,1,SOUTH  ,40,2018
19165,2211,19-JAN-19,97853,3.78,2,WEST   ,2,2019
70496,3442,20-MAR-20,430074,1.69,1,SOUTH  ,11,2020
14082,3314,08-DEC-18,760635,3.98,2,SOUTH  ,48,2018
22202,4453,13-FEB-19,72020,1.0,1,SOUTH  ,6,2019
40282,3486,11-JUL-19,6975977,2.99,1,SOUTH  ,27,2019
72101,4904,06-APR-20,265597,3.0,3,CENTRAL,14,2020
34507,1290,25-MAY-19,9066,0.53,1,CENTRAL,20,2019
65565,2575,08-FEB-20,5009996,3.58,2,WEST   ,5,2020
34235,3186,22-MAY-19,7019069,3.99,1,CENTRAL,20,2019
21862,4171,10-FEB-19,3685127,3.49,1,EAST   ,6,2019
82497,1729,18-JUL-20,84775,2.49,1,CENTRAL,28,2020
50650,1618,06-OCT-19,9087,0.54,1,WEST   ,40,2019
54994,1770,11-NOV-19,350671,4.58,2,CENTRAL,45,2019
34230,2150,22-MAY-19,4872251,3.49,1,EAST   ,20,2019
70803,3163,23-MAR-20,6744264,1.88,1,SOUTH  ,12,2020
30078,4405,20-APR-19,6866774,1.32,4,EAST   ,15,2019
38232,1795,24-JUN-19,6777988,3.98,2,WEST   ,25,2019
82722,4904,20-JUL-20,99547,1.25,1,CENTRAL,29,2020
17175,1448,01-JAN-19,723318,2.99,1,SOUTH  ,52,2019
36502,183,10-JUN-19,2699724,5.29,1,EAST   ,23,2019
40183,3476,11-JUL-19,4221347,6.49,1,SOUTH  ,27,2019
23456,1916,23-FEB-19,87392,4.49,1,WEST   ,7,2019
24669,2572,06-MAR-19,177734,0.9,1,WEST   ,9,2019
64464,1082,30-JAN-20,7110269,3.0,2,EAST   ,4,2020
78343,4453,06-JUN-20,5301726,3.29,1,SOUTH  ,22,2020
14483,2504,12-DEC-18,5039890,1.49,1,WEST   ,49,2018
40020,514,09-JUL-19,3117601,3.99,1,CENTRAL,27,2019
14732,210,14-DEC-18,3670212,1.79,1,EAST   ,49,2018
25126,3267,10-MAR-19,4159301,7.99,1,EAST   ,10,2019
52003,4879,17-OCT-19,100944,6.58,2,CENTRAL,41,2019
65447,1241,07-FEB-20,7020254,1.99,1,EAST   ,5,2020
51433,3205,12-OCT-19,88715,1.09,1,SOUTH  ,40,2019
5581,1404,01-OCT-18,6073561,2.99,1,SOUTH  ,39,2018
14592,3785,13-DEC-18,6450374,3.98,2,EAST   ,49,2018
35648,3243,02-JUN-19,191217,1.29,1,SOUTH  ,22,2019
62067,1554,07-JAN-20,94182,0.69,1,EAST   ,1,2020
71263,3819,28-MAR-20,93574,0.65,1,SOUTH  ,12,2020
4696,692,24-SEP-18,5629918,2.89,1,CENTRAL,38,2018
68151,2322,02-MAR-20,6987618,11.99,1,WEST   ,9,2020
25715,4372,15-MAR-19,770410,2.49,1,CENTRAL,10,2019
16883,1990,31-DEC-18,4881768,2.99,1,CENTRAL,52,2018
13579,1082,05-DEC-18,949623,4.0,2,EAST   ,48,2018
62181,1270,08-JAN-20,6321213,5.64,3,CENTRAL,1,2020
7863,3164,20-OCT-18,5229542,5.99,1,SOUTH  ,41,2018
31395,984,30-APR-19,98852,2.99,1,EAST   ,17,2019
7219,2322,15-OCT-18,777771,4.0,4,WEST   ,41,2018
1860,3220,01-SEP-18,5786093,2.99,1,SOUTH  ,34,2018
23142,3811,21-FEB-19,6400513,0.58,2,SOUTH  ,7,2019
322,4713,19-AUG-18,97352,1.0,1,SOUTH  ,33,2018
50051,4414,01-OCT-19,86012,2.99,1,CENTRAL,39,2019
32637,4607,10-MAY-19,6461344,2.29,1,WEST   ,18,2019
36122,4778,07-JUN-19,100944,3.29,1,WEST   ,22,2019
5952,982,05-OCT-18,86339,0.8,2,EAST   ,39,2018
9341,1709,31-OCT-18,5107301,4.29,1,CENTRAL,43,2018
2029,4982,02-SEP-18,5913844,2.39,1,WEST   ,35,2018
25018,2143,08-MAR-19,1150103,4.49,1,EAST   ,9,2019
5321,3758,29-SEP-18,954810,1.0,1,SOUTH  ,38,2018
35067,3186,29-MAY-19,84882,2.79,1,CENTRAL,21,2019
7258,2512,14-OCT-18,191217,1.0,1,WEST   ,41,2018
7566,808,17-OCT-18,191700,1.0,1,CENTRAL,41,2018
78508,3582,10-JUN-20,4671499,2.99,1,SOUTH  ,23,2020
20964,2519,03-FEB-19,640299,1.5,1,WEST   ,5,2019
74378,4458,30-APR-20,1090677,10.0,4,SOUTH  ,17,2020
84055,815,03-AUG-20,524727,0.89,1,CENTRAL,31,2020
66925,1567,21-FEB-20,103044,8.99,1,WEST   ,7,2020
16356,4836,27-DEC-18,93683,1.69,1,SOUTH  ,51,2018
20567,1192,30-JAN-19,6510701,4.58,2,EAST   ,4,2019
10342,1433,08-NOV-18,4849228,1.67,1,WEST   ,44,2018
40312,3232,11-JUL-19,94343,1.25,1,EAST   ,27,2019
81219,1916,06-JUL-20,5741058,0.89,1,WEST   ,27,2020
44773,3411,17-AUG-19,6885280,4.29,1,CENTRAL,32,2019
67676,308,26-FEB-20,497472,2.99,1,EAST   ,8,2020
31733,3687,03-MAY-19,6996118,1.0,1,SOUTH  ,17,2019
84055,815,03-AUG-20,1084620,3.99,1,CENTRAL,31,2020
62216,1699,08-JAN-20,1023718,1.68,1,EAST   ,1,2020
74850,4836,05-MAY-20,6831391,2.0,2,SOUTH  ,18,2020
32137,3811,06-MAY-19,2485922,0.59,1,SOUTH  ,18,2019
61468,3964,03-JAN-20,85029,2.0,1,WEST   ,52,2020
62827,2150,14-JAN-20,6926954,3.99,1,EAST   ,2,2020
21662,308,09-FEB-19,6843587,3.69,1,EAST   ,5,2019
16327,1895,26-DEC-18,6489093,1.99,1,EAST   ,51,2018
60864,1261,28-DEC-19,5987611,1.99,1,CENTRAL,51,2019
70289,2584,19-MAR-20,6438699,2.37,1,CENTRAL,11,2020
29394,2371,15-APR-19,318209,5.99,1,WEST   ,15,2019
51534,10,14-OCT-19,746765,22.98,3,EAST   ,41,2019
9690,3243,03-NOV-18,536303,1.99,1,SOUTH  ,43,2018
60964,1699,30-DEC-19,8810,5.0,2,EAST   ,52,2019
33934,3044,20-MAY-19,190759,1.99,1,EAST   ,20,2019
26862,3551,24-MAR-19,6992123,3.99,1,SOUTH  ,12,2019
41469,2710,21-JUL-19,3764948,1.49,1,WEST   ,29,2019
48672,1277,20-SEP-19,7592,1.7,1,CENTRAL,37,2019
74554,692,02-MAY-20,694769,1.57,1,CENTRAL,17,2020
10934,2391,13-NOV-18,125871,5.69,1,WEST   ,45,2018
84632,1446,08-AUG-20,439528,1.49,1,SOUTH  ,31,2020
70080,3411,17-MAR-20,1066076,2.19,1,SOUTH  ,11,2020
72318,3163,09-APR-20,6125894,2.0,2,SOUTH  ,14,2020
